"No.","Time","Source","Destination","Protocol","Length","Info"
"7413","205.145365191","172.16.0.4","172.16.208.128","TCP","67","35636  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026227 TSecr=164840568"
"7414","205.145378191","172.16.0.4","172.16.208.128","TCP","66","35636  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026227 TSecr=164840568"
"7415","205.145419292","172.16.208.128","172.16.0.4","TCP","66","12345  >  35636 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840568 TSecr=1428026227"
"7416","205.145685098","172.16.208.128","172.16.0.4","TCP","66","12345  >  35636 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840569 TSecr=1428026227"
"7417","205.146169008","172.16.0.4","172.16.208.128","TCP","66","35636  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026227 TSecr=164840569"
"7418","205.175601831","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35638  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026257 TSecr=0 WS=128"
"7419","205.175677133","172.16.208.128","172.16.0.4","TCP","74","12345  >  35638 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840599 TSecr=1428026257 WS=128"
"7420","205.176347347","172.16.0.4","172.16.208.128","TCP","66","35638  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026258 TSecr=164840599"
"7421","205.176628753","172.16.0.4","172.16.208.128","TCP","67","35638  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026258 TSecr=164840599"
"7422","205.176664053","172.16.208.128","172.16.0.4","TCP","66","12345  >  35638 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840600 TSecr=1428026258"
"7423","205.176824557","172.16.0.4","172.16.208.128","TCP","66","35638  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026258 TSecr=164840599"
"7424","205.178646396","172.16.208.128","172.16.0.4","TCP","66","12345  >  35638 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840602 TSecr=1428026258"
"7425","205.179060805","172.16.0.4","172.16.208.128","TCP","66","35638  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026260 TSecr=164840602"
"7426","205.206185479","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35640  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026287 TSecr=0 WS=128"
"7427","205.206275280","172.16.208.128","172.16.0.4","TCP","74","12345  >  35640 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840629 TSecr=1428026287 WS=128"
"7428","205.206936094","172.16.0.4","172.16.208.128","TCP","66","35640  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026288 TSecr=164840629"
"7429","205.207250101","172.16.0.4","172.16.208.128","TCP","67","35640  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026288 TSecr=164840629"
"7430","205.207266701","172.16.0.4","172.16.208.128","TCP","66","35640  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026289 TSecr=164840629"
"7431","205.207316503","172.16.208.128","172.16.0.4","TCP","66","12345  >  35640 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840630 TSecr=1428026288"
"7432","205.210432269","172.16.208.128","172.16.0.4","TCP","66","12345  >  35640 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840633 TSecr=1428026289"
"7433","205.211149484","172.16.0.4","172.16.208.128","TCP","66","35640  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026292 TSecr=164840633"
"7434","205.236642923","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35642  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026318 TSecr=0 WS=128"
"7435","205.236751826","172.16.208.128","172.16.0.4","TCP","74","12345  >  35642 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840660 TSecr=1428026318 WS=128"
"7436","205.237333738","172.16.0.4","172.16.208.128","TCP","66","35642  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026319 TSecr=164840660"
"7437","205.237345838","172.16.0.4","172.16.208.128","TCP","67","35642  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026319 TSecr=164840660"
"7438","205.237466041","172.16.208.128","172.16.0.4","TCP","66","12345  >  35642 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840660 TSecr=1428026319"
"7439","205.237677345","172.16.0.4","172.16.208.128","TCP","66","35642  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026319 TSecr=164840660"
"7440","205.237996252","172.16.208.128","172.16.0.4","TCP","66","12345  >  35642 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840661 TSecr=1428026319"
"7441","205.238676266","172.16.0.4","172.16.208.128","TCP","66","35642  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026320 TSecr=164840661"
"7442","205.266655159","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35644  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026348 TSecr=0 WS=128"
"7443","205.266743161","172.16.208.128","172.16.0.4","TCP","74","12345  >  35644 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840690 TSecr=1428026348 WS=128"
"7444","205.267444776","172.16.0.4","172.16.208.128","TCP","66","35644  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026349 TSecr=164840690"
"7445","205.267847684","172.16.0.4","172.16.208.128","TCP","67","35644  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026349 TSecr=164840690"
"7446","205.267887285","172.16.0.4","172.16.208.128","TCP","66","35644  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026349 TSecr=164840690"
"7447","205.268055989","172.16.208.128","172.16.0.4","TCP","66","12345  >  35644 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840691 TSecr=1428026349"
"7448","205.268281794","172.16.208.128","172.16.0.4","TCP","66","12345  >  35644 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840691 TSecr=1428026349"
"7449","205.268588100","172.16.0.4","172.16.208.128","TCP","66","35644  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026350 TSecr=164840691"
"7450","205.296970901","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35646  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026378 TSecr=0 WS=128"
"7451","205.297060703","172.16.208.128","172.16.0.4","TCP","74","12345  >  35646 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840720 TSecr=1428026378 WS=128"
"7452","205.297903721","172.16.0.4","172.16.208.128","TCP","66","35646  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026379 TSecr=164840720"
"7453","205.297920421","172.16.0.4","172.16.208.128","TCP","67","35646  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026379 TSecr=164840720"
"7454","205.298105425","172.16.208.128","172.16.0.4","TCP","66","12345  >  35646 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840721 TSecr=1428026379"
"7455","205.298348130","172.16.0.4","172.16.208.128","TCP","66","35646  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026379 TSecr=164840720"
"7456","205.300707080","172.16.208.128","172.16.0.4","TCP","66","12345  >  35646 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840724 TSecr=1428026379"
"7457","205.301288592","172.16.0.4","172.16.208.128","TCP","66","35646  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026383 TSecr=164840724"
"7458","205.328016358","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35648  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026409 TSecr=0 WS=128"
"7459","205.328106060","172.16.208.128","172.16.0.4","TCP","74","12345  >  35648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840751 TSecr=1428026409 WS=128"
"7460","205.328957078","172.16.0.4","172.16.208.128","TCP","66","35648  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026410 TSecr=164840751"
"7461","205.329628192","172.16.0.4","172.16.208.128","TCP","67","35648  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026410 TSecr=164840751"
"7462","205.329640692","172.16.0.4","172.16.208.128","TCP","66","35648  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026411 TSecr=164840751"
"7463","205.329724194","172.16.208.128","172.16.0.4","TCP","66","12345  >  35648 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840753 TSecr=1428026410"
"7464","205.329974899","172.16.208.128","172.16.0.4","TCP","66","12345  >  35648 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840753 TSecr=1428026411"
"7465","205.330513411","172.16.0.4","172.16.208.128","TCP","66","35648  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026412 TSecr=164840753"
"7466","205.360913754","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35650  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026442 TSecr=0 WS=128"
"7467","205.360985956","172.16.208.128","172.16.0.4","TCP","74","12345  >  35650 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840784 TSecr=1428026442 WS=128"
"7468","205.362041878","172.16.0.4","172.16.208.128","TCP","66","35650  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026443 TSecr=164840784"
"7469","205.362060079","172.16.0.4","172.16.208.128","TCP","67","35650  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026443 TSecr=164840784"
"7470","205.362078079","172.16.0.4","172.16.208.128","TCP","66","35650  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026443 TSecr=164840784"
"7471","205.362297684","172.16.208.128","172.16.0.4","TCP","66","12345  >  35650 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840785 TSecr=1428026443"
"7472","205.362773094","172.16.208.128","172.16.0.4","TCP","66","12345  >  35650 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840786 TSecr=1428026443"
"7473","205.363508810","172.16.0.4","172.16.208.128","TCP","66","35650  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026445 TSecr=164840786"
"7474","205.390701885","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35652  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026472 TSecr=0 WS=128"
"7475","205.390778786","172.16.208.128","172.16.0.4","TCP","74","12345  >  35652 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840814 TSecr=1428026472 WS=128"
"7476","205.391315098","172.16.0.4","172.16.208.128","TCP","66","35652  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026473 TSecr=164840814"
"7477","205.391640205","172.16.0.4","172.16.208.128","TCP","67","35652  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026473 TSecr=164840814"
"7478","205.391657005","172.16.0.4","172.16.208.128","TCP","66","35652  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026473 TSecr=164840814"
"7479","205.391761308","172.16.208.128","172.16.0.4","TCP","66","12345  >  35652 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840815 TSecr=1428026473"
"7480","205.391902810","172.16.208.128","172.16.0.4","TCP","66","12345  >  35652 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840815 TSecr=1428026473"
"7481","205.392523523","172.16.0.4","172.16.208.128","TCP","66","35652  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026474 TSecr=164840815"
"7482","205.423789586","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35654  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026505 TSecr=0 WS=128"
"7483","205.423864087","172.16.208.128","172.16.0.4","TCP","74","12345  >  35654 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840847 TSecr=1428026505 WS=128"
"7484","205.424444000","172.16.0.4","172.16.208.128","TCP","66","35654  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026506 TSecr=164840847"
"7485","205.424664304","172.16.0.4","172.16.208.128","TCP","67","35654  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026506 TSecr=164840847"
"7486","205.424701605","172.16.208.128","172.16.0.4","TCP","66","12345  >  35654 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840848 TSecr=1428026506"
"7487","205.424856708","172.16.0.4","172.16.208.128","TCP","66","35654  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026506 TSecr=164840847"
"7488","205.424965310","172.16.208.128","172.16.0.4","TCP","66","12345  >  35654 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840848 TSecr=1428026506"
"7489","205.425347019","172.16.0.4","172.16.208.128","TCP","66","35654  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026507 TSecr=164840848"
"7490","205.456681082","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35656  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026538 TSecr=0 WS=128"
"7491","205.456784584","172.16.208.128","172.16.0.4","TCP","74","12345  >  35656 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840880 TSecr=1428026538 WS=128"
"7492","205.457541900","172.16.0.4","172.16.208.128","TCP","66","35656  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026539 TSecr=164840880"
"7493","205.457553800","172.16.0.4","172.16.208.128","TCP","67","35656  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026539 TSecr=164840880"
"7494","205.457693803","172.16.208.128","172.16.0.4","TCP","66","12345  >  35656 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840881 TSecr=1428026539"
"7495","205.457917208","172.16.0.4","172.16.208.128","TCP","66","35656  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026539 TSecr=164840880"
"7496","205.458023910","172.16.208.128","172.16.0.4","TCP","66","12345  >  35656 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840881 TSecr=1428026539"
"7497","205.458677324","172.16.0.4","172.16.208.128","TCP","66","35656  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026540 TSecr=164840881"
"7498","205.491320215","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35658  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026572 TSecr=0 WS=128"
"7499","205.491392317","172.16.208.128","172.16.0.4","TCP","74","12345  >  35658 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840914 TSecr=1428026572 WS=128"
"7500","205.492059231","172.16.0.4","172.16.208.128","TCP","66","35658  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026573 TSecr=164840914"
"7501","205.492071131","172.16.0.4","172.16.208.128","TCP","67","35658  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026573 TSecr=164840914"
"7502","205.492198634","172.16.208.128","172.16.0.4","TCP","66","12345  >  35658 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840915 TSecr=1428026573"
"7503","205.492359137","172.16.0.4","172.16.208.128","TCP","66","35658  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026574 TSecr=164840914"
"7504","205.492499040","172.16.208.128","172.16.0.4","TCP","66","12345  >  35658 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840915 TSecr=1428026574"
"7505","205.492996751","172.16.0.4","172.16.208.128","TCP","66","35658  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026574 TSecr=164840915"
"7506","205.522511376","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35660  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026604 TSecr=0 WS=128"
"7507","205.522549776","172.16.208.128","172.16.0.4","TCP","74","12345  >  35660 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840946 TSecr=1428026604 WS=128"
"7508","205.523297092","172.16.0.4","172.16.208.128","TCP","66","35660  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026604 TSecr=164840946"
"7509","205.523655500","172.16.0.4","172.16.208.128","TCP","67","35660  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026605 TSecr=164840946"
"7510","205.523669600","172.16.0.4","172.16.208.128","TCP","66","35660  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026605 TSecr=164840946"
"7511","205.523725001","172.16.208.128","172.16.0.4","TCP","66","12345  >  35660 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840947 TSecr=1428026605"
"7512","205.524064108","172.16.208.128","172.16.0.4","TCP","66","12345  >  35660 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840947 TSecr=1428026605"
"7513","205.524705122","172.16.0.4","172.16.208.128","TCP","66","35660  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026606 TSecr=164840947"
"7514","205.554591854","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35662  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026636 TSecr=0 WS=128"
"7515","205.554669956","172.16.208.128","172.16.0.4","TCP","74","12345  >  35662 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164840978 TSecr=1428026636 WS=128"
"7516","205.555284669","172.16.0.4","172.16.208.128","TCP","66","35662  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026636 TSecr=164840978"
"7517","205.555297069","172.16.0.4","172.16.208.128","TCP","67","35662  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026637 TSecr=164840978"
"7518","205.555432272","172.16.208.128","172.16.0.4","TCP","66","12345  >  35662 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164840978 TSecr=1428026637"
"7519","205.555627876","172.16.0.4","172.16.208.128","TCP","66","35662  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026637 TSecr=164840978"
"7520","205.555792380","172.16.208.128","172.16.0.4","TCP","66","12345  >  35662 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164840979 TSecr=1428026637"
"7521","205.556175988","172.16.0.4","172.16.208.128","TCP","66","35662  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026637 TSecr=164840979"
"7522","205.586702735","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35664  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026668 TSecr=0 WS=128"
"7523","205.586774436","172.16.208.128","172.16.0.4","TCP","74","12345  >  35664 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164841010 TSecr=1428026668 WS=128"
"7524","205.587270746","172.16.0.4","172.16.208.128","TCP","66","35664  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026669 TSecr=164841010"
"7525","205.587492051","172.16.0.4","172.16.208.128","TCP","67","35664  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026669 TSecr=164841010"
"7526","205.587503752","172.16.0.4","172.16.208.128","TCP","66","35664  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026669 TSecr=164841010"
"7527","205.587537052","172.16.208.128","172.16.0.4","TCP","66","12345  >  35664 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164841011 TSecr=1428026669"
"7528","205.589579795","172.16.208.128","172.16.0.4","TCP","66","12345  >  35664 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164841013 TSecr=1428026669"
"7529","205.590057406","172.16.0.4","172.16.208.128","TCP","66","35664  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026671 TSecr=164841013"
"7530","205.618377305","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35666  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026699 TSecr=0 WS=128"
"7531","205.618472507","172.16.208.128","172.16.0.4","TCP","74","12345  >  35666 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164841041 TSecr=1428026699 WS=128"
"7532","205.619309225","172.16.0.4","172.16.208.128","TCP","66","35666  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026700 TSecr=164841041"
"7533","205.619326125","172.16.0.4","172.16.208.128","TCP","67","35666  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026701 TSecr=164841041"
"7534","205.619594531","172.16.208.128","172.16.0.4","TCP","66","12345  >  35666 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164841043 TSecr=1428026701"
"7535","205.619984239","172.16.0.4","172.16.208.128","TCP","66","35666  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026701 TSecr=164841041"
"7536","205.620376647","172.16.208.128","172.16.0.4","TCP","66","12345  >  35666 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164841043 TSecr=1428026701"
"7537","205.620744155","172.16.0.4","172.16.208.128","TCP","66","35666  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026702 TSecr=164841043"
"7538","205.650783991","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35668  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026732 TSecr=0 WS=128"
"7539","205.650876193","172.16.208.128","172.16.0.4","TCP","74","12345  >  35668 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164841074 TSecr=1428026732 WS=128"
"7540","205.651475805","172.16.0.4","172.16.208.128","TCP","66","35668  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026733 TSecr=164841074"
"7541","205.651492606","172.16.0.4","172.16.208.128","TCP","67","35668  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1428026733 TSecr=164841074"
"7542","205.651642509","172.16.208.128","172.16.0.4","TCP","66","12345  >  35668 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164841075 TSecr=1428026733"
"7543","205.651986616","172.16.0.4","172.16.208.128","TCP","66","35668  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1428026733 TSecr=164841074"
"7544","205.653565350","172.16.208.128","172.16.0.4","TCP","66","12345  >  35668 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164841077 TSecr=1428026733"
"7545","205.654204664","172.16.0.4","172.16.208.128","TCP","66","35668  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1428026735 TSecr=164841077"
"7546","205.680896828","172.16.0.4","172.16.208.128","TCP","74","[TCP Port numbers reused] 35670  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1428026762 TSecr=0 WS=128"
"7547","205.681027731","172.16.208.128","172.16.0.4","TCP","74","12345  >  35670 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164841104 TSecr=1428026762 WS=128"
"7548","205.681480741","172.16.0.4","172.16.208.128","TCP","66","35670  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1428026763 TSecr=164841104"
