Source,Destination,Protocol,Length,Info,label,cluster
10156,606,15,54,43904,1,0
738,8377,15,14574,71511,1,1
10156,606,15,54,43905,1,0
738,8377,15,17478,71512,1,1
10156,606,15,54,43907,1,0
738,8377,15,11670,71514,1,1
738,8377,15,5862,71515,1,1
738,8377,15,2958,71516,1,1
738,8377,15,2958,71517,1,1
738,8377,15,5862,71518,1,1
738,8377,15,11670,71519,1,1
738,8377,15,6213,71520,1,1
738,8377,15,17478,71521,1,1
10156,606,15,54,43908,1,0
738,8377,15,8415,71522,1,1
10156,606,15,54,43909,1,0
738,8377,15,14574,71523,1,1
10156,606,15,54,43910,1,0
738,8377,15,8766,71524,1,1
738,8377,15,11670,71525,1,1
738,8377,15,11670,71526,1,1
738,8377,15,11670,71527,1,1
10156,606,15,54,43911,1,0
738,8377,15,5862,71528,1,1
738,8377,15,5862,71529,1,1
10156,606,15,54,43912,1,0
10156,606,15,54,43913,1,0
738,8377,15,46518,71530,1,1
738,8377,15,17829,71532,1,1
10156,606,15,54,43916,1,0
738,8377,15,64293,71534,1,1
10156,606,15,54,42915,1,0
738,8377,15,22584,65426,1,1
10156,606,15,54,42917,1,0
738,8377,15,18902,65428,1,1
10156,606,15,54,42918,1,0
738,8377,15,27642,65429,1,1
738,8377,15,17857,65431,1,1
738,8377,15,12771,65432,1,1
10156,606,15,54,42921,1,0
738,8377,15,26190,65434,1,1
10156,606,15,54,42922,1,0
738,8377,15,27642,65435,1,1
738,8377,15,10569,65437,1,1
738,8377,15,6963,65438,1,1
10156,606,15,54,42924,1,0
738,8377,15,2958,65439,1,1
738,8377,15,5862,65440,1,1
738,8377,15,8766,65441,1,1
10156,606,15,54,42925,1,0
738,8377,15,8766,65442,1,1
738,8377,15,5862,65443,1,1
738,8377,15,5862,65444,1,1
738,8377,15,2958,65445,1,1
738,8377,15,2958,65447,1,1
738,8377,15,2958,65448,1,1
738,8377,15,2958,65449,1,1
738,8377,15,10274,65241,1,1
738,8377,15,2874,65450,1,1
738,8377,15,4789,65451,1,1
10156,606,15,54,42927,1,0
738,8377,15,4031,65452,1,1
10156,606,15,54,42928,1,0
738,8377,15,26190,65453,1,1
738,8377,15,14602,65455,1,1
10156,606,15,54,42930,1,0
738,8377,15,23609,65456,1,1
10156,606,15,54,42931,1,0
738,8377,15,8443,65458,1,1
10156,606,15,54,42932,1,0
738,8377,15,24738,65459,1,1
738,8377,15,13122,65460,1,1
738,8377,15,8766,65462,1,1
10156,606,15,54,42933,1,0
738,8377,15,17829,65463,1,1
10156,606,15,54,42934,1,0
738,8377,15,11319,65464,1,1
10156,606,15,54,42935,1,0
738,8377,15,2958,65465,1,1
738,8377,15,5862,65466,1,1
738,8377,15,2958,65467,1,1
10156,606,15,54,42936,1,0
738,8377,15,4410,65468,1,1
10156,606,15,54,42938,1,0
738,8377,15,30518,65470,1,1
738,8377,15,8766,65472,1,1
738,8377,15,5862,65473,1,1
738,8377,15,3337,65474,1,1
738,8377,15,2958,65475,1,1
738,8377,15,2579,65476,1,1
10156,606,15,54,42940,1,0
738,8377,15,10246,65477,1,1
738,8377,15,31970,65479,1,1
10156,606,15,54,42942,1,0
738,8377,15,17478,65481,1,1
738,8377,15,4761,65483,1,1
738,8377,15,5894,65242,1,1
738,8377,15,4406,65485,1,1
10156,606,15,54,42946,1,0
738,8377,15,6963,65486,1,1
10156,606,15,54,42947,1,0
738,8377,15,20354,65487,1,1
10156,606,15,54,42949,1,0
738,8377,15,17478,65489,1,1
10156,606,15,54,42950,1,0
738,8377,15,4410,65490,1,1
10156,606,15,54,42951,1,0
738,8377,15,24766,65491,1,1
738,8377,15,20382,65492,1,1
738,8377,15,19253,65493,1,1
10156,606,15,54,42952,1,0
738,8377,15,64293,65494,1,1
10156,606,15,54,42954,1,0
738,8377,15,30012,65496,1,1
10156,606,15,54,42956,1,0
738,8377,15,14574,65498,1,1
10156,606,15,54,42958,1,0
738,8377,15,46518,65500,1,1
738,8377,15,17478,65501,1,1
738,8377,15,405,65503,1,1
10156,606,15,54,42960,1,0
738,8377,15,62139,65504,1,1
10156,606,15,54,42962,1,0
738,8377,15,4410,65506,1,1
738,8377,15,8766,65507,1,1
10156,606,15,54,42963,1,0
738,8377,15,8766,65508,1,1
738,8377,15,5862,65510,1,1
738,8377,15,8766,65511,1,1
738,8377,15,10218,65512,1,1
10156,606,15,54,42964,1,0
738,8377,15,17829,65513,1,1
10156,606,15,54,42965,1,0
738,8377,15,4410,65515,1,1
738,8377,15,11319,65516,1,1
10156,606,15,54,42966,1,0
738,8377,15,5862,65517,1,1
738,8377,15,11670,65518,1,1
738,8377,15,1506,65519,1,1
10156,606,15,54,42967,1,0
738,8377,15,39258,65520,1,1
738,8377,15,8766,65522,1,1
10156,606,15,54,42969,1,0
738,8377,15,8766,65523,1,1
738,8377,15,7314,65524,1,1
738,8377,15,8766,65525,1,1
10156,606,15,54,42970,1,0
10156,606,15,54,42971,1,0
738,8377,15,29094,65526,1,1
738,8377,15,17478,65527,1,1
738,8377,15,2958,65528,1,1
10156,606,15,54,42972,1,0
10156,606,15,54,42973,1,0
738,8377,15,26190,65529,1,1
738,8377,15,14574,65530,1,1
10156,606,15,54,42974,1,0
738,8377,15,5862,65531,1,1
738,8377,15,8766,65533,1,1
10156,606,15,54,42976,1,0
10156,606,15,54,42977,1,0
738,8377,15,5862,65534,1,1
10156,606,15,54,42978,1,0
738,8377,15,58485,65535,1,1
738,8377,15,5862,65536,1,1
10156,606,15,54,42979,1,0
10156,606,15,54,42980,1,0
738,8377,15,43854,65243,1,1
10156,606,15,54,42981,1,0
738,8377,15,20493,65538,1,1
10156,606,15,54,42982,1,0
738,8377,15,4434,65244,1,1
738,8377,15,39474,65539,1,1
10156,606,15,54,42983,1,0
738,8377,15,20493,65540,1,1
10156,606,15,54,42985,1,0
738,8377,15,43854,65542,1,1
738,8377,15,1514,65245,1,1
738,8377,15,19033,65545,1,1
10156,606,15,54,42989,1,0
738,8377,15,36554,65246,1,1
10156,606,15,54,42991,1,0
738,8377,15,27793,65548,1,1
10156,606,15,54,42992,1,0
738,8377,15,36554,65549,1,1
10156,606,15,54,42995,1,0
738,8377,15,27793,65552,1,1
10156,606,15,54,42996,1,0
738,8377,15,36554,65553,1,1
10156,606,15,54,42998,1,0
738,8377,15,27793,65555,1,1
10156,606,15,54,42999,1,0
738,8377,15,36554,65556,1,1
738,8377,15,16114,65247,1,1
10156,606,15,54,43000,1,0
738,8377,15,11733,65557,1,1
10156,606,15,54,43001,1,0
738,8377,15,36554,65248,1,1
738,8377,15,27793,65558,1,1
10156,606,15,54,43002,1,0
738,8377,15,64293,65559,1,1
10156,606,15,54,43003,1,0
738,8377,15,64293,65560,1,1
10156,606,15,54,43004,1,0
738,8377,15,45314,65249,1,1
10156,606,15,54,43005,1,0
738,8377,15,19033,65561,1,1
738,8377,15,45314,65562,1,1
10156,606,15,54,43006,1,0
738,8377,15,40934,65250,1,1
10156,606,15,54,43007,1,0
738,8377,15,23413,65563,1,1
738,8377,15,40934,65564,1,1
10156,606,15,54,43008,1,0
738,8377,15,45314,65251,1,1
10156,606,15,54,43010,1,0
738,8377,15,19033,65566,1,1
10156,606,15,54,43011,1,0
738,8377,15,23414,65252,1,1
738,8377,15,21954,65567,1,1
738,8377,15,16172,65568,1,1
10156,606,15,54,43013,1,0
738,8377,15,13122,65569,1,1
10156,606,15,54,43014,1,0
738,8377,15,8766,65570,1,1
738,8377,15,5862,65571,1,1
10156,606,15,54,43015,1,0
738,8377,15,2958,65572,1,1
10156,606,15,54,43016,1,0
738,8377,15,8766,65573,1,1
738,8377,15,13122,65574,1,1
738,8377,15,8766,65576,1,1
10156,606,15,54,43018,1,0
10156,606,15,54,43019,1,0
738,8377,15,5862,65577,1,1
738,8377,15,20382,65578,1,1
738,8377,15,18930,65579,1,1
10156,606,15,54,43020,1,0
738,8377,15,10218,65580,1,1
738,8377,15,8766,65581,1,1
738,8377,15,405,65582,1,1
10156,606,15,54,43021,1,0
10156,606,15,54,43022,1,0
738,8377,15,14223,65583,1,1
10156,606,15,54,43023,1,0
738,8377,15,2958,65584,1,1
738,8377,15,2958,65585,1,1
738,8377,15,2958,65586,1,1
738,8377,15,11670,65587,1,1
10156,606,15,54,43024,1,0
10156,606,15,54,43026,1,0
738,8377,15,26190,65589,1,1
738,8377,15,5862,65591,1,1
738,8377,15,2958,65592,1,1
738,8377,15,2958,65593,1,1
738,8377,15,5862,65594,1,1
738,8377,15,405,65595,1,1
738,8377,15,11319,65596,1,1
10156,606,15,54,43028,1,0
738,8377,15,5862,65597,1,1
10156,606,15,54,43029,1,0
738,8377,15,2958,65598,1,1
738,8377,15,5862,65599,1,1
738,8377,15,8766,65600,1,1
10156,606,15,54,43030,1,0
10156,606,15,54,43031,1,0
738,8377,15,8766,65601,1,1
738,8377,15,5862,65602,1,1
10156,606,15,54,43032,1,0
738,8377,15,5862,65603,1,1
738,8377,15,5862,65604,1,1
738,8377,15,2958,65605,1,1
10156,606,15,54,43033,1,0
10156,606,15,54,43034,1,0
738,8377,15,14574,65606,1,1
738,8377,15,17478,65607,1,1
738,8377,15,8766,65608,1,1
738,8377,15,2958,65609,1,1
738,8377,15,5862,65610,1,1
10156,606,15,54,43035,1,0
738,8377,15,14925,65611,1,1
10156,606,15,54,43036,1,0
738,8377,15,25839,65612,1,1
10156,606,15,54,43037,1,0
738,8377,15,14574,65613,1,1
10156,606,15,54,43038,1,0
738,8377,15,11670,65614,1,1
10156,606,15,54,43039,1,0
738,8377,15,34902,65615,1,1
738,8377,15,8766,65616,1,1
738,8377,15,20382,65617,1,1
738,8377,15,405,65618,1,1
10156,606,15,54,43040,1,0
738,8377,15,64293,65619,1,1
10156,606,15,54,43043,1,0
738,8377,15,51624,65622,1,1
10156,606,15,54,43044,1,0
738,8377,15,2958,65623,1,1
10156,606,15,54,43045,1,0
738,8377,15,5862,65624,1,1
738,8377,15,8766,65625,1,1
10156,606,15,54,43046,1,0
738,8377,15,34902,65626,1,1
10156,606,15,54,43047,1,0
738,8377,15,23286,65627,1,1
10156,606,15,54,43049,1,0
738,8377,15,11670,65629,1,1
738,8377,15,29094,65630,1,1
10156,606,15,54,43050,1,0
738,8377,15,405,65631,1,1
10156,606,15,54,43051,1,0
738,8377,15,34902,65632,1,1
738,8377,15,29445,65633,1,1
10156,606,15,54,43052,1,0
10156,606,15,54,43053,1,0
738,8377,15,34902,65634,1,1
738,8377,15,7354,65254,1,1
10156,606,15,54,43054,1,0
738,8377,15,22145,65635,1,1
10156,606,15,54,43055,1,0
738,8377,15,42202,65636,1,1
738,8377,15,9125,65638,1,1
10156,606,15,54,43057,1,0
738,8377,15,17478,65639,1,1
738,8377,15,8766,65640,1,1
738,8377,15,23286,65641,1,1
738,8377,15,5862,65642,1,1
738,8377,15,5862,65643,1,1
738,8377,15,3309,65644,1,1
10156,606,15,54,43058,1,0
738,8377,15,64293,65645,1,1
10156,606,15,54,43060,1,0
738,8377,15,21954,65255,1,1
10156,606,15,54,43061,1,0
738,8377,15,42393,65647,1,1
738,8377,15,21954,65649,1,1
10156,606,15,54,43063,1,0
738,8377,15,29373,65650,1,1
10156,606,15,54,43064,1,0
738,8377,15,2958,65651,1,1
738,8377,15,2958,65652,1,1
10156,606,15,54,43065,1,0
738,8377,15,21954,65256,1,1
738,8377,15,4290,65653,1,1
738,8377,15,5862,65654,1,1
738,8377,15,5862,65655,1,1
10156,606,15,54,43066,1,0
738,8377,15,17478,65656,1,1
10156,606,15,54,43067,1,0
738,8377,15,6213,65657,1,1
738,8377,15,15647,65658,1,1
10156,606,15,54,43068,1,0
10156,606,15,54,43069,1,0
738,8377,15,5862,65659,1,1
10156,606,15,54,43070,1,0
738,8377,15,46518,65660,1,1
738,8377,15,11734,65257,1,1
738,8377,15,2894,65661,1,1
10156,606,15,54,43071,1,0
10156,606,15,54,43072,1,0
738,8377,15,3309,65662,1,1
10156,606,15,54,43073,1,0
738,8377,15,41811,65663,1,1
738,8377,15,19281,65664,1,1
10156,606,15,54,43074,1,0
738,8377,15,3309,65665,1,1
738,8377,15,10968,65666,1,1
10156,606,15,54,43075,1,0
738,8377,15,23286,65667,1,1
738,8377,15,5862,65668,1,1
10156,606,15,54,43076,1,0
10156,606,15,54,43077,1,0
738,8377,15,2958,65669,1,1
738,8377,15,11670,65670,1,1
10156,606,15,54,43078,1,0
738,8377,15,10218,65671,1,1
738,8377,15,14574,65672,1,1
738,8377,15,8766,65673,1,1
10156,606,15,54,43079,1,0
10156,606,15,54,43080,1,0
738,8377,15,19281,65674,1,1
10156,606,15,54,43082,1,0
738,8377,15,9867,65676,1,1
10156,606,15,54,43083,1,0
738,8377,15,11670,65677,1,1
738,8377,15,16026,65678,1,1
738,8377,15,8766,65679,1,1
10156,606,15,54,43084,1,0
10156,606,15,54,43085,1,0
738,8377,15,23286,65680,1,1
738,8377,15,4434,65258,1,1
738,8377,15,21810,65681,1,1
738,8377,15,11670,65682,1,1
10156,606,15,54,43086,1,0
738,8377,15,3309,65683,1,1
10156,606,15,54,43087,1,0
738,8377,15,14223,65684,1,1
10156,606,15,54,43088,1,0
738,8377,15,5862,65685,1,1
738,8377,15,5862,65686,1,1
738,8377,15,5862,65687,1,1
10156,606,15,54,43089,1,0
738,8377,15,5862,65688,1,1
738,8377,15,5862,65689,1,1
10156,606,15,54,43090,1,0
738,8377,15,2958,65690,1,1
738,8377,15,5862,65691,1,1
10156,606,15,54,43091,1,0
738,8377,15,17478,65692,1,1
738,8377,15,11670,65693,1,1
738,8377,15,7314,65694,1,1
10156,606,15,54,43092,1,0
10156,606,15,54,43095,1,0
738,8377,15,23286,65697,1,1
738,8377,15,8766,65699,1,1
738,8377,15,2958,65701,1,1
10156,606,15,54,43098,1,0
738,8377,15,5862,65702,1,1
738,8377,15,2958,65703,1,1
10156,606,15,54,43099,1,0
738,8377,15,8766,65704,1,1
738,8377,15,1514,65259,1,1
738,8377,15,4402,65705,1,1
738,8377,15,2958,65706,1,1
738,8377,15,5862,65707,1,1
738,8377,15,5862,65708,1,1
738,8377,15,2958,65709,1,1
738,8377,15,2958,65710,1,1
10156,606,15,54,43100,1,0
738,8377,15,5862,65711,1,1
10156,606,15,54,43102,1,0
738,8377,15,11670,65713,1,1
10156,606,15,54,43103,1,0
738,8377,15,5862,65714,1,1
738,8377,15,2958,65715,1,1
738,8377,15,2958,65716,1,1
10156,606,15,54,43104,1,0
10156,606,15,54,43105,1,0
738,8377,15,2958,65717,1,1
738,8377,15,2958,65718,1,1
738,8377,15,2958,65719,1,1
10156,606,15,54,43106,1,0
10156,606,15,54,43107,1,0
738,8377,15,5862,65720,1,1
10156,606,15,54,43108,1,0
738,8377,15,5862,65721,1,1
738,8377,15,5862,65722,1,1
738,8377,15,2958,65723,1,1
10156,606,15,54,43109,1,0
738,8377,15,7314,65724,1,1
738,8377,15,4410,65725,1,1
738,8377,15,5862,65726,1,1
738,8377,15,2958,65727,1,1
10156,606,15,54,43110,1,0
738,8377,15,8766,65728,1,1
10156,606,15,54,43111,1,0
738,8377,15,11670,65729,1,1
738,8377,15,14574,65730,1,1
10156,606,15,54,43112,1,0
10156,606,15,54,43113,1,0
738,8377,15,20382,65731,1,1
10156,606,15,54,43114,1,0
738,8377,15,5862,65732,1,1
738,8377,15,5862,65733,1,1
738,8377,15,5862,65734,1,1
10156,606,15,54,43115,1,0
738,8377,15,2958,65735,1,1
10156,606,15,54,43116,1,0
738,8377,15,2958,65736,1,1
10156,606,15,54,43117,1,0
738,8377,15,2958,65737,1,1
10156,606,15,54,43118,1,0
738,8377,15,40710,65738,1,1
738,8377,15,14574,65739,1,1
738,8377,15,5862,65740,1,1
738,8377,15,405,65741,1,1
738,8377,15,2958,65742,1,1
10156,606,15,54,43119,1,0
738,8377,15,20031,65743,1,1
10156,606,15,54,43120,1,0
738,8377,15,2958,65744,1,1
10156,606,15,54,43121,1,0
738,8377,15,5862,65745,1,1
738,8377,15,5862,65746,1,1
738,8377,15,5862,65747,1,1
738,8377,15,2958,65748,1,1
738,8377,15,5862,65749,1,1
10156,606,15,54,43122,1,0
738,8377,15,5862,65750,1,1
10156,606,15,54,43123,1,0
738,8377,15,5862,65751,1,1
738,8377,15,2958,65752,1,1
10156,606,15,54,43124,1,0
738,8377,15,5862,65753,1,1
738,8377,15,8766,65754,1,1
738,8377,15,5862,65756,1,1
738,8377,15,5862,65757,1,1
738,8377,15,2958,65758,1,1
10156,606,15,54,43126,1,0
738,8377,15,17478,65759,1,1
738,8377,15,8766,65760,1,1
738,8377,15,5862,65761,1,1
738,8377,15,5862,65762,1,1
738,8377,15,5862,65763,1,1
10156,606,15,54,43127,1,0
738,8377,15,5862,65764,1,1
10156,606,15,54,43128,1,0
738,8377,15,5862,65765,1,1
738,8377,15,5862,65766,1,1
738,8377,15,2958,65767,1,1
738,8377,15,2958,65768,1,1
738,8377,15,2958,65769,1,1
738,8377,15,5862,65770,1,1
738,8377,15,4410,65771,1,1
10156,606,15,54,43129,1,0
738,8377,15,10218,65772,1,1
10156,606,15,54,43130,1,0
738,8377,15,23286,65773,1,1
738,8377,15,14574,65774,1,1
10156,606,15,54,43131,1,0
738,8377,15,8766,65775,1,1
10156,606,15,54,43132,1,0
738,8377,15,5862,65776,1,1
738,8377,15,2958,65777,1,1
10156,606,15,54,43133,1,0
738,8377,15,5862,65778,1,1
738,8377,15,2958,65779,1,1
738,8377,15,5862,65781,1,1
10156,606,15,54,43134,1,0
10156,606,15,54,43136,1,0
738,8377,15,5862,65782,1,1
738,8377,15,2958,65783,1,1
738,8377,15,5862,65784,1,1
738,8377,15,5862,65785,1,1
738,8377,15,5862,65786,1,1
10156,606,15,54,43137,1,0
738,8377,15,2958,65787,1,1
738,8377,15,2958,65788,1,1
738,8377,15,2958,65789,1,1
738,8377,15,5862,65790,1,1
10156,606,15,54,43138,1,0
738,8377,15,5862,65791,1,1
738,8377,15,5862,65792,1,1
738,8377,15,2958,65793,1,1
738,8377,15,2930,65794,1,1
10156,606,15,54,43139,1,0
738,8377,15,36354,65795,1,1
10156,606,15,54,43140,1,0
738,8377,15,20382,65796,1,1
738,8377,15,11670,65797,1,1
10156,606,15,54,43141,1,0
738,8377,15,5862,65799,1,1
738,8377,15,8766,65800,1,1
10156,606,15,54,43143,1,0
738,8377,15,8766,65801,1,1
10156,606,15,54,43144,1,0
738,8377,15,2958,65802,1,1
10156,606,15,54,43145,1,0
738,8377,15,31998,65803,1,1
738,8377,15,13122,65805,1,1
10156,606,15,54,43148,1,0
738,8377,15,11670,65807,1,1
10156,606,15,54,43149,1,0
738,8377,15,8766,65808,1,1
738,8377,15,5862,65809,1,1
738,8377,15,4410,65810,1,1
738,8377,15,5862,65811,1,1
738,8377,15,5862,65812,1,1
738,8377,15,2958,65813,1,1
738,8377,15,1506,65814,1,1
10156,606,15,54,43150,1,0
738,8377,15,13122,65815,1,1
738,8377,15,4410,65817,1,1
10156,606,15,54,43152,1,0
738,8377,15,23286,65818,1,1
738,8377,15,10218,65819,1,1
738,8377,15,5862,65820,1,1
738,8377,15,5862,65821,1,1
10156,606,15,54,43153,1,0
10156,606,15,54,43154,1,0
738,8377,15,5862,65822,1,1
738,8377,15,8766,65823,1,1
738,8377,15,4410,65824,1,1
10156,606,15,54,43155,1,0
738,8377,15,23286,65825,1,1
738,8377,15,10218,65826,1,1
738,8377,15,5862,65827,1,1
10156,606,15,54,43156,1,0
738,8377,15,5862,65828,1,1
10156,606,15,54,43157,1,0
738,8377,15,5862,65829,1,1
738,8377,15,8766,65830,1,1
738,8377,15,5862,65831,1,1
738,8377,15,5862,65832,1,1
10156,606,15,54,43158,1,0
738,8377,15,16026,65833,1,1
10156,606,15,54,43159,1,0
738,8377,15,5862,65834,1,1
738,8377,15,8766,65835,1,1
10156,606,15,54,43160,1,0
738,8377,15,5862,65836,1,1
10156,606,15,54,43161,1,0
738,8377,15,5862,65837,1,1
738,8377,15,2958,65838,1,1
10156,606,15,54,43162,1,0
10156,606,15,54,43163,1,0
738,8377,15,5862,65839,1,1
738,8377,15,5862,65840,1,1
10156,606,15,54,43164,1,0
738,8377,15,2958,65841,1,1
738,8377,15,4410,65842,1,1
10156,606,15,54,43165,1,0
738,8377,15,16026,65843,1,1
738,8377,15,5862,65844,1,1
738,8377,15,5862,65845,1,1
738,8377,15,2958,65846,1,1
738,8377,15,2958,65847,1,1
738,8377,15,5862,65848,1,1
10156,606,15,54,43166,1,0
738,8377,15,5862,65849,1,1
738,8377,15,5862,65850,1,1
738,8377,15,2958,65851,1,1
738,8377,15,2958,65852,1,1
738,8377,15,4434,65260,1,1
738,8377,15,1482,65853,1,1
738,8377,15,4434,65261,1,1
738,8377,15,1482,65854,1,1
738,8377,15,2958,65855,1,1
10156,606,15,54,43167,1,0
738,8377,15,4410,65856,1,1
10156,606,15,54,43168,1,0
738,8377,15,4410,65857,1,1
738,8377,15,11670,65858,1,1
10156,606,15,54,43169,1,0
738,8377,15,8766,65859,1,1
738,8377,15,5862,65860,1,1
738,8377,15,8766,65861,1,1
738,8377,15,5862,65862,1,1
10156,606,15,54,43170,1,0
738,8377,15,19281,65863,1,1
10156,606,15,54,43171,1,0
738,8377,15,1155,65864,1,1
10156,606,15,54,43172,1,0
738,8377,15,2958,65865,1,1
738,8377,15,2958,65867,1,1
738,8377,15,5862,65868,1,1
10156,606,15,54,43174,1,0
10156,606,15,54,43175,1,0
10156,606,15,54,43176,1,0
738,8377,15,5862,65869,1,1
738,8377,15,5862,65870,1,1
10156,606,15,54,43177,1,0
738,8377,15,5862,65871,1,1
738,8377,15,5862,65872,1,1
10156,606,15,54,43178,1,0
738,8377,15,5862,65873,1,1
10156,606,15,54,43179,1,0
738,8377,15,5862,65874,1,1
10156,606,15,54,43180,1,0
738,8377,15,4434,65262,1,1
10156,606,15,54,43181,1,0
738,8377,15,1482,65875,1,1
738,8377,15,2958,65876,1,1
738,8377,15,5862,65877,1,1
10156,606,15,54,43182,1,0
10156,606,15,54,43183,1,0
738,8377,15,5862,65878,1,1
738,8377,15,2958,65879,1,1
10156,606,15,54,43184,1,0
738,8377,15,17478,65880,1,1
738,8377,15,5862,65881,1,1
738,8377,15,5862,65882,1,1
10156,606,15,54,43185,1,0
738,8377,15,2958,65883,1,1
738,8377,15,2958,65884,1,1
10156,606,15,54,43186,1,0
738,8377,15,11670,65885,1,1
10156,606,15,54,43187,1,0
738,8377,15,8766,65886,1,1
10156,606,15,54,43189,1,0
738,8377,15,5862,65888,1,1
738,8377,15,7314,65889,1,1
10156,606,15,54,43190,1,0
10156,606,15,54,43191,1,0
738,8377,15,16026,65890,1,1
738,8377,15,5894,65263,1,1
10156,606,15,54,43192,1,0
738,8377,15,2926,65891,1,1
738,8377,15,2958,65892,1,1
738,8377,15,2958,65893,1,1
10156,606,15,54,43193,1,0
738,8377,15,5862,65895,1,1
738,8377,15,5862,65896,1,1
738,8377,15,2958,65897,1,1
10156,606,15,54,43195,1,0
738,8377,15,2958,65898,1,1
10156,606,15,54,43196,1,0
738,8377,15,1514,65264,1,1
738,8377,15,10210,65899,1,1
738,8377,15,5862,65900,1,1
10156,606,15,54,43197,1,0
738,8377,15,2958,65901,1,1
10156,606,15,54,43198,1,0
738,8377,15,2958,65902,1,1
10156,606,15,54,43199,1,0
738,8377,15,5862,65903,1,1
738,8377,15,5862,65904,1,1
738,8377,15,2958,65905,1,1
738,8377,15,2958,65906,1,1
10156,606,15,54,43201,1,0
738,8377,15,13122,65907,1,1
10156,606,15,54,43202,1,0
738,8377,15,24738,65908,1,1
738,8377,15,5862,65909,1,1
738,8377,15,2958,65910,1,1
738,8377,15,5862,65911,1,1
10156,606,15,54,43203,1,0
738,8377,15,4410,65912,1,1
10156,606,15,54,43204,1,0
738,8377,15,4410,65913,1,1
738,8377,15,5894,65266,1,1
10156,606,15,54,43205,1,0
738,8377,15,2926,65914,1,1
738,8377,15,5862,65915,1,1
738,8377,15,5862,65916,1,1
10156,606,15,54,43206,1,0
738,8377,15,5862,65917,1,1
738,8377,15,2958,65918,1,1
738,8377,15,2958,65919,1,1
738,8377,15,2958,65920,1,1
738,8377,15,2958,65921,1,1
10156,606,15,54,43207,1,0
738,8377,15,17478,65922,1,1
10156,606,15,54,43208,1,0
738,8377,15,11670,65924,1,1
10156,606,15,54,43209,1,0
738,8377,15,2958,65925,1,1
738,8377,15,2958,65926,1,1
738,8377,15,5862,65927,1,1
738,8377,15,2958,65928,1,1
10156,606,15,54,43210,1,0
738,8377,15,14574,65929,1,1
10156,606,15,54,43211,1,0
738,8377,15,7314,65930,1,1
10156,606,15,54,43212,1,0
738,8377,15,5862,65931,1,1
738,8377,15,5862,65932,1,1
10156,606,15,54,43213,1,0
10156,606,15,54,43214,1,0
738,8377,15,10218,65933,1,1
738,8377,15,5862,65934,1,1
738,8377,15,5862,65935,1,1
738,8377,15,5862,65936,1,1
738,8377,15,5894,65267,1,1
10156,606,15,54,43215,1,0
738,8377,15,5830,65937,1,1
738,8377,15,2958,65938,1,1
10156,606,15,54,43216,1,0
738,8377,15,14574,65939,1,1
738,8377,15,11670,65940,1,1
738,8377,15,7314,65941,1,1
10156,606,15,54,43217,1,0
738,8377,15,2958,65942,1,1
738,8377,15,5862,65943,1,1
738,8377,15,2958,65944,1,1
10156,606,15,54,43218,1,0
738,8377,15,8766,65945,1,1
738,8377,15,7314,65946,1,1
10156,606,15,54,43219,1,0
738,8377,15,2958,65947,1,1
10156,606,15,54,43220,1,0
738,8377,15,5862,65948,1,1
738,8377,15,5862,65949,1,1
738,8377,15,2958,65950,1,1
738,8377,15,2958,65951,1,1
738,8377,15,2958,65952,1,1
738,8377,15,7314,65953,1,1
10156,606,15,54,43221,1,0
738,8377,15,8766,65954,1,1
738,8377,15,4434,65268,1,1
738,8377,15,4386,65955,1,1
738,8377,15,1506,65956,1,1
738,8377,15,10218,65957,1,1
10156,606,15,54,43222,1,0
738,8377,15,4410,65958,1,1
10156,606,15,54,43223,1,0
738,8377,15,14574,65959,1,1
738,8377,15,8766,65960,1,1
738,8377,15,11670,65961,1,1
738,8377,15,4434,65269,1,1
10156,606,15,54,43224,1,0
738,8377,15,4386,65962,1,1
738,8377,15,2958,65963,1,1
10156,606,15,54,43225,1,0
738,8377,15,8766,65964,1,1
738,8377,15,8766,65965,1,1
738,8377,15,5862,65966,1,1
738,8377,15,2958,65967,1,1
738,8377,15,2958,65969,1,1
738,8377,15,2958,65970,1,1
10156,606,15,54,43227,1,0
738,8377,15,14574,65971,1,1
10156,606,15,54,43228,1,0
738,8377,15,5862,65972,1,1
738,8377,15,2958,65973,1,1
738,8377,15,5862,65974,1,1
10156,606,15,54,43229,1,0
10156,606,15,54,43230,1,0
738,8377,15,3309,65975,1,1
10156,606,15,54,43231,1,0
738,8377,15,5511,65976,1,1
10156,606,15,54,43232,1,0
738,8377,15,5862,65977,1,1
10156,606,15,54,43233,1,0
738,8377,15,4410,65978,1,1
10156,606,15,54,43234,1,0
738,8377,15,17478,65979,1,1
738,8377,15,18930,65980,1,1
738,8377,15,11670,65982,1,1
738,8377,15,1514,65270,1,1
10156,606,15,54,43236,1,0
738,8377,15,14917,65983,1,1
10156,606,15,54,43237,1,0
738,8377,15,30195,65984,1,1
738,8377,15,19289,65985,1,1
738,8377,15,6955,65986,1,1
10156,606,15,54,43238,1,0
738,8377,15,5862,65987,1,1
738,8377,15,5862,65988,1,1
10156,606,15,54,43239,1,0
738,8377,15,5862,65989,1,1
738,8377,15,2958,65990,1,1
738,8377,15,5862,65991,1,1
738,8377,15,7314,65992,1,1
738,8377,15,2958,65994,1,1
738,8377,15,5862,65995,1,1
10156,606,15,54,43241,1,0
738,8377,15,4410,65997,1,1
